convex_hull_volume,distance_from_center_of_field_to_target,residual_avg,error
14.59745319,13.31094085,0.000967628,2.674425831
50,14.63271493,0.176567939,1.337150423
220.5113951,8.219843141,0.251988012,0.739108088
195.6128049,1.99317066,0.216853377,0.303297105
61.59893577,15.24775459,0.262188667,0.883580075
278.4029801,12.27518131,0.181082087,0.443766063
311.9739325,7.864655181,0.607365233,0.150994346
124.4837596,13.37920073,0.698447318,1.272822064
312.0316033,5.384570607,0.338165308,0.718410626
208.2297516,1.658154629,0.641200688,0.450087452
198.164231,16.87472298,0.501080093,0.569544766
116.7961323,20.02114358,0.019127897,0.567703452
170.8271282,16.98485438,0.079215392,1.021919377
50,9.969121111,0.341759233,0.349566143
50,7.533651594,0.015693547,0.958162155
69.78386466,5.107235405,0.023867855,0.762937158
12.66623647,14.59546887,0.328574693,0.334374417
44.39362302,16.2821643,0.458753422,1.158066625
214.4168727,8.331266339,0.360819121,0.118161213
84.58934448,16.27052016,0.337552064,0.49536065
148.0272529,13.145031,0.58515363,0.525492346
141.1273525,10.60730467,0.263778874,1.033816718
58.06246741,17.12592716,3.387372603,4.802260916
349.6775435,7.209057209,0.271692816,0.171709433
193.7122337,14.59388838,1.122974434,1.129688119
167.2967923,15.24778383,0.018643358,0.457903704
159.2235501,16.009396,0.108408133,0.325340852
31.70976928,18.32186297,0.298873595,0.750104267
100.9670162,14.31772712,0.574335693,0.169528962
144.0011698,13.56120739,0.502086379,1.124054546
390.9355029,11.9279411,0.496384928,0.332533086
212.5662435,9.20910464,0.186796451,0.393467713
395.4719445,17.67988114,0.235688856,0.101629576
100,4.758663642,0.310607722,0.235112789
38.95055917,1.941491353,0.033403994,1.031298232
63.55433918,12.06970122,0.158477729,1.162214818
65.32024049,12.42998778,0.252919373,1.307158892
33.36541089,14.0134416,0.101258162,0.709931637
206.4820075,9.428847474,0.266509958,0.615177682
50,10.5778833,0.441213102,0.772634747
144.0148201,14.8159825,0.361571678,1.289169544
99.63119334,15.46095742,0.469313808,0.469693732
106.1469546,5.555680647,0.497102371,0.691530105
111.3065231,5.669360672,0.044676059,0.513157471
233.8830625,6.871219893,0.167473383,0.551637883
229.8144025,6.143405305,0.506564278,0.304611919
159.0032928,9.824885692,0.481606781,0.441635195
190.9483349,10.20551864,0.356684474,0.68486224
119.808813,11.94677414,0.492388205,0.941250209
246.1187907,12.89728291,0.32324798,0.527623625
172.4316144,12.16671725,0.325362562,0.566747896
270.3948989,9.459002557,0.314395095,0.103062122
200.5575646,15.86592339,0.540124002,0.552227271
100,15.01712059,0.15448804,0.616197003
50,8.613430425,0.153231976,0.401208207
6.94850976,7.055325483,0.262026203,0.421001513
69.13054831,5.913209061,0.025626164,0.750673007
10.40204829,10.11617907,0.770940875,0.579098101
15.60109266,17.50758932,0.008610029,0.881819512
31.99357565,14.67432098,0.136095294,1.266926785
182.514703,9.895555899,0.341607865,0.921715328
223.2733573,5.993657343,0.66862291,0.27237148
146.8194029,13.9409434,0.316242776,0.627873911
141.2519783,10.56116278,0.127552626,0.357595858
101.96302,15.52796864,0.226998865,0.618119242
118.1422931,11.80235753,0.184259328,0.509705219
27.91938938,17.64718567,0.21745398,0.895882308
180.887615,1.03524801,0.329092239,0.609473206
121.7251997,13.17829435,0.277890008,0.450806312
348.2141908,8.968613774,0.7796392,0.475526183
384.279235,10.36893707,0.296030622,0.554240179
256.0755446,11.21544015,0.305436395,0.53577382
352.209972,9.214341475,0.436797088,0.971759989
50,12.39875507,0.075728391,0.649222505
50,9.580470874,0.033528411,0.351474041
56.1666805,14.80158501,0.25331754,1.575418322
37.87578527,15.44510703,0.455718326,0.132382858
181.3592876,2.716788344,0.331565055,1.195267582
167.0776321,7.897033817,1.06083,1.197253155
227.1975942,10.52546382,0.148842939,0.55158058
204.0051627,14.83041118,0.364940313,0.796378206
50,10.87694179,0.408593938,0.729166465
151.5380292,5.457537039,0.162436794,0.168322397
124.2435248,15.63278536,1.080490078,0.475069529
289.1096223,5.92508848,0.519471843,0.630092256
259.7157151,14.99238842,0.24013328,0.79508875
198.908263,14.94803245,0.193839828,0.764984989
194.1249135,13.21509207,0.375695244,0.279019429
209.464724,5.010497135,0.800659711,0.405289289
182.1708564,6.879906093,1.036684447,0.401420865
125.2521435,12.71002436,0.31247846,0.594803533
4.994744827,15.82690958,0.001247878,0.417988312
133.7172986,14.33744138,0.685826877,0.787439748
100,5.764872532,0.136883143,0.619566098
28.85198882,13.06068886,0.070012059,0.29172133
12.551641,4.968689462,15.41125326,8.839338343
39.10599188,9.103053905,0.209318518,1.119873799
33.48932635,9.137894598,1.187626458,0.258301834
12.551641,13.01871519,0.086580464,0.598046824
82.39975458,13.28871209,0.023146159,0.131268027
148.5308405,11.36099843,0.540040152,0.261669115
81.79706353,15.55222778,0.16229046,0.309281216
78.79848617,15.33167218,3.788299868,0.474925602
121.8580134,10.92228236,0.25677669,0.827438551
211.9171257,10.30218623,0.554919765,0.774318009
55.28957699,10.90493102,0.435350584,0.710875508
408.4568136,5.964157324,0.652099188,0.51653047
315.5385597,3.725810791,4.07472953,0.580061878
234.3678511,10.54086929,0.376907239,0.178413817
237.5528084,15.51742944,0.549269469,0.079972736
100.7561878,16.15905338,0.212034645,0.675945306
76.29234647,18.6404697,0.141259113,0.781460187
58.95289731,16.86240766,0.019662739,0.162359319
50,15.87406885,0.003090666,1.402423346
44.61485182,11.93916364,0.371942,1.050650409
131.4844069,9.31931355,0.233974107,0.542639852
134.6390621,3.294623497,0.159004656,0.484494347
23.7457574,14.53831443,0.280639786,0.877039467
50,7.647157744,0.297665546,0.948899159
99.21955791,7.717017507,0.11963278,0.358074334
47.50672156,16.69230116,0.573915566,1.783356887
136.8067908,10.89274538,0.389933062,0.765726586
156.9778047,7.691019419,0.625546225,0.752798706
57.53931991,12.63744228,0.6307018,0.671000714
81.4097586,14.55817239,0.003563061,0.387461798
368.6820504,4.576225313,0.254893987,0.703708513
306.4929914,17.13024894,0.560585231,1.440774061
254.9373436,13.39306096,0.468023152,0.269398968
315.4752194,13.25512603,0.157027137,0.303572578
240.3347931,9.811598209,0.18545869,0.372236504
306.6704164,8.921974247,0.376503229,1.043561005
216.4912591,13.95290568,0.479140384,0.893179086
196.2919799,14.54282896,0.082731558,0.611502404
50,7.825276927,0.034579067,0.32059925
62.86905732,12.67228307,0.359225607,0.582162096
149.9816706,10.4474536,0.149848611,0.443256041
17.3189835,13.06985141,0.038817175,0.558955981
90.40740301,9.978276424,0.055709156,0.675191881
143.1243031,4.946141109,0.157000382,0.064069815
106.3061704,13.63987246,0.194292912,0.580284865
75.44649223,15.67347064,0.077849881,0.322123205
220.8995681,3.255347897,0.345802173,0.269059082
170.5143514,11.52210562,0.494457366,0.60945455
170.3790961,7.977788851,0.479789421,0.155449233
268.3039715,5.80278207,0.577129622,0.394821383
233.1706645,10.31214454,0.212673709,0.28187645
308.6662383,4.487163215,0.432746526,0.796335222
167.5662441,15.63109398,0.105149273,0.293662774
188.6872125,10.43077205,0.304420622,0.770326892
239.1409788,7.238584177,0.291158988,0.346529466
141.9007601,10.68819918,0.366624282,0.215290436
231.6966739,14.38875381,0.08524084,0.427131215
52.02603442,18.59126171,0.223255032,0.51862647
50,7.88296411,0.000127552,0.689828049
100,10.97434124,0.129758972,0.764941783
129.5501616,4.814969569,0.041207576,0.75525251
18.61650631,12.49174227,0.071318274,0.523548143
60.00999097,8.875448031,0.155224638,0.980632066
20.04798657,16.87199056,0.00252922,0.330412591
69.7910584,9.292498719,0.023693681,1.433071773
134.3768803,17.07239596,0.002642594,0.465051447
78.35224314,6.31511508,1.109239394,0.75398498
115.5225544,13.97258797,0.164957203,0.819825112
191.1613389,6.951286913,0.392872429,0.489404253
90.20804648,11.41151354,0.259429523,0.950683667
189.1472902,14.98017744,0.561680259,0.648703504
92.67736904,18.78764207,0.023195702,0.336748243
162.736398,11.75925405,0.457906587,0.513137784
103.0241817,14.11189185,0.270553274,0.677607798
82.77903563,10.55538294,0.745526718,0.557652037
195.7528378,16.98700784,0.377050747,0.4953132
214.0963805,16.00738971,0.078851206,1.563380171
163.6359947,12.98955817,0.713068804,0.739206161
50,9.779717031,0.075984646,0.443486163
101.4681473,3.03200084,0.096846916,0.168780858
66.61563647,9.422360211,0.115431945,0.303838012
23.46662047,11.66503356,0.123598784,1.417899305
50.99328655,12.1438466,0.566021242,0.536550842
100.8653327,3.42238425,0.012914292,0.76067947
88.07276686,10.1770177,0.107483493,0.434370012
114.3209109,10.2771486,0.194996676,0.401345157
67.03117637,16.56409873,0.202893271,0.799319965
112.5641766,10.70340016,0.866531118,0.041251561
11.75728075,15.10887246,0.40258227,0.341096942
122.6774772,8.901282276,0.335374222,0.349653005
169.5767878,14.57639627,0.544712923,0.799507097
274.9320063,7.222743468,0.588574372,0.474850845
34.49935668,15.16880529,0.238357472,1.033824882
259.832724,14.39588191,0.206998502,0.94790027
230.2122692,14.63864632,0.761761445,0.57695452
379.7078079,7.458810318,0.536915026,0.312452965
250.369523,14.2331382,0.359002252,0.271200198
158.2741895,14.67809438,0.25814917,0.338295378
50,13.08255847,0.156033056,0.59686657
85.35390128,10.0845345,0.01316668,0.586554056
85.35390128,7.84610653,0.505075271,0.637329489
74.11925654,13.11996624,0.530872702,0.383266823
74.04633157,12.39507896,0.675721445,1.004527718
64.47712195,11.81429452,0.453424776,0.724958747
1.396141228,11.97620762,0.000778639,10.48718244
38.83132847,10.7092929,0.003856311,0.296121491
114.1049682,6.796228385,0.351227486,1.827532322
35.6423776,12.31848269,1.155097572,1.638621041
132.8132348,13.42744222,0.661481146,1.643604465
64.47712195,16.06846076,0.042385322,0.614069541
51.47710527,13.02216619,0.116194527,0.07107982
88.42237407,14.38529901,0.14149253,0.86340684
22.25269445,14.18779063,0.317738939,0.021973018
24.65536074,9.59207476,0.229558629,5.948464723
327.8601843,9.458797528,4.648223551,2.269779232
117.9954806,15.17006571,31.59491384,10.81463984
47.25289082,18.91374742,0.173333364,0.733644538
122.6080224,10.0976786,15.79149381,11.70474537
50,14.77919066,0.001892054,0.869073645
100,1.708588207,0.015578338,0.347972906
50,14.23665254,0.047801002,0.501714352
21.91965063,8.85241921,0.015362682,2.373035334
53.91973576,16.4391959,0.012868955,1.413967917
10.93907917,15.97378425,0.077171635,0.447579258
76.17326914,14.9180398,0.120895805,0.16451609
145.6068433,9.386517646,0.030428765,0.597763774
52.66737428,10.15811745,0.141924361,1.314861802
194.6820739,13.7700022,0.194928333,0.861254991
186.2067999,18.54869743,1.36220036,0.060080991
156.2446202,11.74310369,0.775075929,0.446911238
109.9397545,8.020937696,1.202727522,0.693081871
47.02487698,13.29580227,1.69052402,0.954100188
92.00996285,11.15867564,0.170966222,2.10981436
126.7128499,16.73090962,0.369064091,0.946442059
196.1157186,14.59567484,0.214401007,0.095173373
71.28399072,13.19057822,0.486659968,0.540681491
95.77271386,15.52228181,0.300004355,0.298038765
186.417315,15.72831201,0.994809354,0.581009705
100,3.428201413,0.278194476,0.638107203
100,7.704826949,0.328540267,0.394816541
41.45361444,8.643822116,0.126097368,1.065438231
47.04315678,7.469306132,0.138560005,0.672007165
19.94270818,7.667519432,0.146715969,0.699445654
14.7427764,11.07490996,0.678974617,0.980715246
123.7426603,12.55748592,0.049859392,2.020724154
183.9782779,8.971118463,0.241554987,0.264035289
163.3615406,13.38776102,0.2807722,1.612099911
75.45079365,10.34420146,0.196684536,0.529387978
129.0172454,5.014623871,0.396196172,0.783270178
179.5102341,6.091144443,0.224204707,0.502380984
231.7460011,8.964982713,0.197181032,1.082613684
62.91755534,15.00420313,0.375610013,0.659901579
130.4919824,13.39067043,0.505909282,0.308080138
75.00905493,16.02183857,0.184657754,0.771412583
16.43664171,16.96537621,0.109170666,0.883543404
250.3564211,15.90460444,0.414731381,1.106281762
125.5521064,18.9209539,0.129716921,0.268560354
113.2585994,15.7602316,0.136780957,1.635165787
50,12.30795885,0.129204448,0.861340181
100,3.555125494,0.230600245,0.559783845
50,9.899550924,0.005358069,0.799388593
63.68050217,14.48674069,0.231354556,2.179410327
20.96783807,14.85838921,0.057406359,1.087521349
119.1114689,5.381329522,0.479490521,0.442930041
76.24855286,10.05401066,0.522888544,1.167967324
232.5990339,9.426659911,0.26697349,0.604455337
113.329019,15.23101274,0.135099902,0.5608758
78.83154043,13.7357211,0.193256179,1.531074312
158.1653908,11.52718045,0.216382088,0.441611838
19.8662398,14.72936007,0.731498229,0.155782036
140.8232883,16.3811391,0.483988121,1.102127021
242.0332342,10.61830914,0.828360949,0.855856113
191.5182588,16.99177086,0.563699789,1.349022289
115.6334852,12.8146102,0.647116637,1.735895264
168.8017424,9.807838113,0.142975525,1.059401411
365.299555,2.233891546,0.427304554,0.375498267
282.7258233,15.52663389,0.06931322,0.343482215
123.4653095,16.01683937,0.402190426,2.225302107
50,9.31019336,0.019721011,1.16247667
50,7.429038748,0.002174148,0.964486291
12.13920745,11.4793296,0.042224042,1.144903568
11.36746325,11.20702986,0.099024117,0.483124949
78.9790455,9.303451288,0.605638431,0.576961769
97.81563636,16.26179575,0.618340714,0.455880066
76.70427564,12.97554904,0.744589873,1.051540796
142.7612328,13.13903329,0.744369667,0.592220408
154.7497994,13.17460446,0.021338283,0.276772005
230.9038916,10.03747169,0.087187599,0.291228899
326.6743023,10.17045545,0.576135514,0.784341331
172.7749845,5.341877858,0.751913636,0.477925786
406.0478214,7.614079812,0.3611245,0.530197676
64.01268344,10.99667585,0.618647443,1.251267163
171.9173276,12.95310288,0.185050463,1.093839828
291.5586526,8.097802179,0.404977817,0.330819069
217.7791636,10.5791324,0.31742131,0.404101118
78.07975178,14.49544081,0.305514071,0.286352295
253.8706117,11.1545354,0.149308948,0.828547911
120.2248813,18.29770229,0.254071594,0.431892757
50,4.626192753,0.004565923,0.352816418
51.55284815,8.418898943,0.420035226,0.788732314
12.65410248,9.846658124,0.080320964,0.841750096
77.85853866,9.371483176,0.430081086,0.38141287
127.2644941,8.403616174,0.288233742,0.309412248
142.2685744,6.94417264,0.235818236,0.175555541
68.21602419,11.57073306,0.111314051,0.152157398
122.6604546,8.686839029,0.229024024,0.166358387
108.8279118,16.7218288,0.183769899,0.525436886
151.3091799,12.13781084,0.259344385,0.307526313
11.67105336,13.06474853,0.187520593,1.025229333
96.40341481,13.24902755,0.272412876,0.092843938
219.0378544,13.67431824,0.581203379,0.334545596
77.27427469,18.56519279,0.45746406,0.160210838
67.5096578,11.24483649,0.061973395,0.51995616
270.6254172,12.55446343,0.218992421,0.17106085
80.69025123,15.56093931,0.247211546,0.122996883
305.0581139,9.310012402,0.087856052,0.370034682
163.2985471,16.83279549,0.240746074,0.151042028
253.5198744,12.06552039,0.455229913,0.54697017
50,16.23391908,0.021202943,0.564532446
114.6837516,12.52643052,0.016073339,1.025869566
64.68873307,12.33170971,0.027629038,0.809788642
35.2960479,13.8912448,0.043186239,0.048601257
70.02623863,14.62734424,0.353877376,1.102100939
46.54031702,11.1870881,0.136929169,0.927056217
137.1236577,11.52036644,0.35729238,0.927800665
35.2087522,10.49861722,0.057626046,0.908871496
11.3488723,13.92985383,0.45145409,1.554056098
193.7456458,9.200763945,0.325953689,0.882471947
179.770101,14.81035623,0.301585356,0.644605796
46.02132689,17.85334306,0.000152336,2.085995281
210.7799196,12.01075957,0.245514727,0.073777316
289.1501939,4.013599846,0.525316075,0.316803106
125.742955,16.02283846,0.089313481,0.769414191
222.455927,6.085653075,0.251883383,0.941466595
197.3937542,12.47065967,0.784758585,0.667322848
81.12374161,17.49125947,0.663481296,0.247029748
142.7523346,13.69471478,0.865277858,0.331455311
350.6791751,18.54397037,0.601063841,1.045183978
50,12.54431957,0.392397474,1.223497655
37.23926526,13.65444979,0.37796242,1.988657248
50,12.33169385,0.000133754,0.743423802
8.243131706,17.93281533,0.066495456,1.149233874
133.814529,8.723642288,0.615734183,0.851893268
133.814529,15.48497061,0.377193501,1.213096857
213.0855098,12.08048128,0.535968393,0.717111734
245.6997692,6.67343496,0.075385795,0.432607432
83.047044,15.00661167,0.267270098,2.458626884
113.1372802,12.25094102,0.173905057,1.286366973
168.7840509,6.225589052,0.887912965,1.219240211
188.0896263,13.64063007,0.483691715,1.227410454
42.54834288,9.871114815,0.328766861,1.206118554
60.61309623,10.60560528,0.569800893,1.669837823
190.1376387,14.55959993,1.452103654,1.271030666
226.4644723,13.57198706,0.876836564,1.336988661
245.0487838,17.11810501,0.335168453,1.130196447
72.30892809,11.82984984,0.246632595,1.069949706
156.9991416,13.19468898,0.211022387,1.343622031
118.1388384,17.01668557,0.409425932,2.000775538
100,4.144312953,0.170698843,0.179234727
54.77059216,10.80955583,0.025110553,0.919458187
13.99519585,9.396841536,0.317337067,0.658365384
38.32921559,14.63059546,0.087993991,1.180267
83.45149392,14.91318257,0.003633835,0.978523522
20.50944517,18.98641189,0.581497171,1.529619373
155.5780181,11.88840238,0.050211522,0.897008309
8.157802948,6.435371563,0.00594723,0.752010112
155.5780181,13.97330528,0.173273732,0.352058093
256.5950385,1.28692586,0.110364753,0.65266184
53.75401623,16.49601577,0.133651965,0.938312391
86.37425791,13.59556828,0.507312629,0.855223649
240.607761,6.728129656,0.440587084,0.318067633
207.9699627,11.88770824,0.275235036,0.77934632
241.9693861,12.17671885,0.773409447,0.260601524
203.581324,14.25460106,0.165767395,0.801556066
160.8432716,14.05129371,0.651169132,0.494522227
292.3164198,9.858781741,0.215674616,0.482090444
95.11248617,14.23367278,0.248702802,0.363539628
120.2824162,14.77357916,0.426094015,0.267625228
50,8.835352176,1.92E-07,1.490688984
2.952545508,9.402721232,0.03953131,0.408362877
4.551750719,4.920381574,0.223116273,9.092114809
33.75536238,5.105861556,0.14368081,0.737769944
90.50965603,8.985866863,4.843131371,5.259818055
69.78391369,13.80008631,0.815024976,1.565119454
108.5121595,11.01101688,1.156034425,1.136436219
204.7562864,9.673280193,0.237101518,0.899549072
57.15254501,6.664827683,1.079065849,0.982197911
119.2518425,12.97042832,2.007235448,2.23500711
33.75536238,10.79554635,0.249390753,0.324244568
59.48653544,13.84152175,1.958752483,2.486896438
77.03609119,13.88950878,4.435749307,1.917211298
44.65432659,13.82075055,0.082155825,0.725660677
142.62107,7.362781973,1.318160971,1.745897281
246.3001381,15.65856369,3.911975847,1.308152356
10.35146099,4.18210226,0.281032021,14.84351775
50.91235054,15.58227296,2.354888538,19.62891487
36.9241738,6.376805105,8.704735527,17.70446762
130.6604724,13.66384967,1.2450511,1.030303134
100,2.118611876,0.030067253,0.489032156
29.863983,6.820753605,0.094663611,0.647761057
23.73963723,12.79803279,0.151045215,0.418756559
107.8612669,3.022710416,0.302038774,0.353349205
14.19119261,13.41478515,0.028367505,0.514676585
8.655873833,12.87788815,0.179487748,0.489722216
95.00726032,15.30024907,0.228686983,0.952858536
111.6625053,12.49028713,0.24380499,0.356875632
115.9371341,13.3140623,0.079553206,0.323453471
171.9807407,12.8780149,0.718016901,0.223939375
62.51916425,14.60791936,0.244733525,0.851856496
121.4417715,10.31149145,0.131775876,0.487023015
27.83389098,17.86194593,0.365940381,1.140507787
355.5235801,4.805458441,0.306215775,0.281323022
279.9123809,11.00680765,0.909580893,0.659178635
265.9946003,17.99705626,0.223984747,0.820320679
139.9265779,13.46486613,0.324140341,0.842239548
299.9588879,14.53041734,0.44988441,0.128506661
293.6723956,19.07826271,0.52973044,1.058284425
264.3076945,14.96090866,0.179106048,0.185748162
50,9.188272121,0.031005119,1.040582545
100,5.371715968,0.134739225,0.896011231
47.77497583,12.23229639,0.015709892,0.999126325
58.47474284,8.828069137,0.138163044,0.805696583
129.1292596,3.181537156,0.075227116,0.308024812
53.7324513,11.60853185,0.032429632,0.545267124
26.41393085,12.19244289,0.202224477,1.317106778
50.20258462,17.22836964,0.365108045,1.130469461
39.6751342,17.31608527,0.328361505,0.184879597
36.30906281,18.93592932,0.084699828,0.434302214
183.8697505,8.524221647,0.373595805,0.317078237
203.8290902,10.42931919,0.421318173,0.551627113
46.35198995,13.58401173,0.166261296,0.106496723
71.5799648,13.84917791,0.06727119,0.417417932
218.4629534,14.48996434,0.242839523,0.352423879
86.13747481,14.48052483,0.42179122,0.977710999
160.7202729,16.65580882,0.308958838,1.348053653
147.4035303,15.68524188,0.243053564,0.49554629
99.49821262,17.63461718,0.360406257,0.740144938
120.8902538,18.39669853,0.086439706,0.812936717
50,10.50107854,0.003538553,1.10191312
27.50427176,15.37120109,0.62558224,1.03783245
25.34309144,10.0948605,0.167992806,1.552420196
150,12.71832357,0.345363399,0.205530567
178.679976,4.80588823,0.263964289,0.70848884
12.9707813,13.51956646,0.215138468,0.204096909
138.1224397,14.92890679,0.222466798,0.421652892
10.15896098,10.13239443,0.028667311,0.524051649
138.1224397,11.69825324,0.212472338,0.703221551
58.38845663,15.05033414,0.014112777,2.608593488
167.7233356,9.956979995,0.466133946,0.735190837
50.09321384,17.02069466,0.191683858,0.761769971
302.0555726,7.177724078,0.370188021,0.71618122
173.8920073,18.10473441,0.172370009,0.474448529
217.7431025,13.90004864,0.480737755,0.300714215
257.7149463,9.888062087,0.519359554,0.235936149
135.3880889,13.92820483,0.44531637,0.348840074
209.9567719,17.44727536,0.950945085,1.313669282
108.97072,11.88577783,0.662204824,0.713959639
135.0742505,16.29971829,0.245246827,0.150930261
50,10.0346982,0.014136818,0.559626569
11.59250615,8.862757579,0.042081633,0.629225043
9.327360698,14.54564012,0.013396593,0.830932155
5.921175618,8.617606528,0.03129937,0.278179106
11.59250615,14.162434,0.155396733,0.943678337
183.8573129,6.987668114,0.452724787,0.268919944
94.75451659,14.16034128,0.309547032,0.286567212
81.75231156,19.39302922,0.184242824,0.746945956
97.65624585,12.58381485,0.19302143,0.966894205
85.46528662,12.64045025,0.439703967,0.254028626
245.8639898,15.76591805,0.201794651,0.513392942
17.92327775,17.93003208,0.011486966,1.026768546
17.92327775,13.35418304,0.208305393,0.575372661
72.95928019,15.0212277,0.351509367,0.463364575
244.2599099,11.98265884,0.269057323,0.30883923
454.8530501,14.42473319,0.27472837,0.652997478
39.87034674,18.5199145,0.353478742,0.824569357
154.2180375,12.14871495,0.205895018,0.95460473
208.4495591,15.11361496,0.073727256,1.122474946
149.8208096,14.75485891,0.152084536,0.882770504
100,6.61922993,0.079063854,0.316772622
96.57258584,10.12949136,0.288978439,0.235274666
64.09355656,13.34279393,0.225571436,0.461782208
142.3291475,3.774435851,0.18574985,0.460492147
8.931860492,17.45952019,0.006293974,2.452532498
119.3390035,17.84832816,0.379473549,1.733955632
218.2808221,10.58585071,0.552840422,0.614856362
144.602165,8.519175611,0.264962137,0.378948174
68.42635267,13.32352068,0.252917669,0.121013853
85.44005605,17.17175961,0.840593295,2.336530842
28.51293785,11.86447488,1.982193593,4.125029096
232.8927711,10.75593213,0.436721656,0.576358694
195.1912901,11.75767164,1.193057783,0.492806286
160.6448271,15.77772913,0.397857795,1.717059032
139.6446062,13.36552753,1.103861338,0.488539379
71.63542007,11.13534143,0.190213622,0.845566073
229.6082207,9.239733252,0.344767702,0.446499376
226.4219042,17.88043574,0.423085041,0.267920863
220.4925096,18.52805364,0.814153638,1.134280193
73.34581808,4.029571563,28.12355487,19.37485656
50,9.652197963,0.000415543,0.53151498
72.05043143,6.589576358,0.218758225,0.873463509
72.05043143,8.290847601,0.046800645,0.338264853
86.3089213,10.6586385,0.092032736,0.736034495
50,9.263658164,0.041637118,0.356774789
161.3213016,4.186996062,0.142579935,0.153235875
130.8194125,13.05040048,0.072599336,0.651396809
95.86848071,5.687591569,0.152901174,0.432328226
53.25792128,12.41619184,0.141821251,0.15699142
140.6722818,13.14605442,0.196294721,0.874818904
73.74097344,13.23393882,0.800181619,0.393650815
161.3520902,11.64243269,0.334536757,0.38582142
170.7420195,15.18047511,0.312412824,0.725212307
282.410372,4.296389022,0.302364959,0.026771393
329.3349628,2.205265324,0.271267828,0.561580377
198.8127901,9.223183296,0.129141999,0.884446643
354.2256235,8.668779715,0.484290516,0.825619996
198.6193854,13.58554929,0.213994508,0.490172878
173.022908,17.07165514,0.374567263,0.644608606
89.8573588,14.28721338,0.468892719,0.321998077
50,10.28512687,0.100666739,0.44468102
76.42109356,7.885521211,0.466395083,0.366618455
56.1898169,15.09360718,0.036271723,0.60719788
73.76948362,12.22723907,0.044291773,1.54033517
141.7777433,11.52394723,0.482849032,1.003714295
77.87489304,12.65211627,0.039335577,0.628721477
36.59758046,10.16876965,0.224793981,1.001852081
110.6915485,6.813777317,0.126159172,0.374085112
148.5452995,8.219530515,0.182071343,0.710172368
211.5211523,2.103688744,0.138279304,0.403792538
168.7725253,14.48721489,0.709802344,0.325375563
56.48396987,17.58390194,0.023615193,0.672871508
14.42779754,10.96595438,12.35633744,12.09939786
292.523657,11.1286565,0.190527942,0.419019357
131.8623493,18.99114868,0.446022268,0.367849997
270.9887491,11.57587807,0.26424671,0.437442302
100.0896336,10.09255196,0.491226927,0.600838412
220.9958308,14.24859072,3.518911382,4.461381458
121.1595818,14.89578137,0.000857529,1.632707544
163.245259,11.25958465,0.498712373,0.63110392
100,7.490239739,0.780250754,0.856991422
12.27714644,14.71584515,0.021074487,1.619255216
152.7752998,2.948460835,0.586970704,0.75127859
24.32631751,15.55865719,0.002603438,1.415225716
10.22387373,14.30575495,0.005860044,1.360818214
158.4203074,10.88384381,0.844228089,0.826442033
17.24416091,16.77433133,0.000347923,1.903365335
88.70750344,12.05214326,1.26814159,0.603811489
326.1795619,0.550304114,0.402535611,0.788477813
397.7709754,5.6995725,0.539996958,0.587419556
117.0568113,13.46516799,0.346788119,1.171093462
143.6428478,14.61440879,0.302773664,1.372336237
264.0345302,2.059046475,0.517743242,0.217932167
159.4134976,9.654419858,0.634884537,0.560676667
167.5006996,15.67499144,0.390357425,1.017581584
253.0046285,4.059601455,0.310895739,0.347641031
154.6959705,13.9348659,0.126652523,1.164711954
319.7604479,15.74540604,0.147476115,1.150757517
209.5891172,13.39851515,0.202255575,1.330080431
327.2671786,15.80289674,0.503736654,1.132746266
50,15.1786242,0.709082936,0.894316268
100,5.28917928,0.157135979,0.309371964
37.38592019,2.278652178,0.024179677,0.722771358
20.65916684,8.904798254,0.457672795,0.134365523
6.822753937,6.033411285,0.007932091,15.91627401
5.726997509,15.39418512,0.005785382,3.739708334
114.1249949,1.05756718,0.394921441,0.515542961
7.284561984,18.22698206,0.37525654,0.266147476
52.05698849,12.55457234,7.403225359,7.685865255
88.29136344,17.6498952,1.406532359,3.064747734
119.2403999,8.45101684,9.436525265,8.782492852
155.033512,5.443286677,0.128589347,0.501601141
103.1784235,12.2797066,20.31624859,8.732547047
279.5103744,6.440104655,1.727852062,1.453908212
110.9709627,15.3841256,38.728797,7.56065664
29.77626815,11.28295813,7.494830844,7.23778996
267.009781,11.48642976,11.19854209,8.53423965
275.2460745,11.76510822,2.334639349,3.784072655
120.6351111,15.89451833,1.167691217,2.550664922
208.3239976,14.90555599,4.644300189,5.301359149
100,4.180085986,0.064900963,0.777939674
43.80689114,6.911498838,0.005364182,0.888157493
109.3230335,8.93721861,0.605959128,0.409047176
80.30435476,13.75008813,0.314061916,1.00960918
110.5857638,6.839697306,0.638002824,0.670866618
72.0822256,5.370030206,0.311884954,0.633073381
114.4736402,11.50254602,0.701985057,0.935183968
51.17245532,15.22172897,0.377830903,0.352233551
143.1480077,11.31867624,0.359013381,0.823400133
67.32252685,18.0137964,0.03583617,1.72508703
170.751884,3.73836074,0.613701354,0.468003203
195.4562386,1.831823392,0.10193626,0.118902352
152.3802009,6.764882404,0.492074821,0.332297456
92.21917753,13.17006663,1.006753648,0.762123228
179.3121113,10.69572993,0.926286884,0.27827466
85.31600482,13.13763515,0.604639854,0.597967914
159.1863328,12.5086484,0.341599905,0.292829447
147.890753,8.353829001,0.721593903,0.494249483
