convex_hull_volume,distance_from_center_of_field_to_target,residual_avg,error
47.39054989,11.49337154,0.111989089,0.572029371
81.44668522,5.362477289,0.20637118,0.69773741
75.05832894,5.162542615,0.052617338,0.573469268
117.8900493,11.5830453,0.249277853,0.326189692
128.7938154,5.745711459,0.556001878,0.641343888
116.8505962,4.656262172,0.267306588,0.707758636
78.99600683,11.50424576,0.238636445,0.840554697
61.23444627,15.74288597,0.39998706,0.31472187
50,11.95412335,0.020609302,0.362184577
31.12445307,15.28100631,0.013980548,0.629500588
85.56788735,5.473123593,0.016861156,0.220854299
126.6810188,4.707305343,0.438174073,0.602258006
131.1244531,5.558347996,0.044810044,0.258945373
99.04356579,11.09185257,0.129098373,0.777640679
221.9701943,5.920799883,0.409487417,0.993289561
214.8692066,11.85392882,0.432649808,0.145201571
79.12198308,12.01542325,0.594008107,0.860496696
50,6.09947761,0.105294517,1.316443445
100.1567501,5.804625064,0.347902023,1.263993927
50,11.03978198,0.467255256,1.652876496
114.8996039,11.79539752,0.240553846,0.175153436
173.8793015,11.76569665,0.509574695,0.250805836
77.22565778,4.184195192,0.107397447,1.246490418
130.4318191,5.442391449,0.254462808,0.26457863
147.3120922,15.79503201,1.136665389,0.272973377
193.5609296,12.00195895,0.236271263,0.317725444
50,11.47712277,0.051853308,1.048169801
50,4.925095414,0.014840008,0.99400145
83.97137047,5.018736991,0.045760765,0.399106042
7.850791566,11.43885066,0.031118748,1.04953083
56.23855518,11.34068206,0.097676484,0.518212846
130.5667246,5.629891692,0.286775002,0.483931594
127.7328153,11.27141596,0.679464735,0.592209208
79.65703762,5.382931237,0.039901045,0.539603515
159.2159572,15.77580187,0.256878019,0.680796049
50,4.862767947,0.00911615,0.442180518
7.937113023,13.09722033,0.007951103,1.513372455
88.67647785,6.011773085,0.163599334,0.977943209
8.67352237,4.031184212,2.89E-07,12.5923607
100,6.02134764,0.829328616,1.069892706
90.74177397,8.490330435,7.74015174,3.876698854
165.2631605,5.534848421,1.568740414,0.243505657
114.6133214,15.65287383,0.933357693,2.13715912
79.01049142,11.60776363,0.138621341,0.456650106
50,5.666680453,0.077326587,0.49530745
6.232516943,11.53079191,6.99E-06,0.43941074
100,5.102473298,0.237955367,0.646000076
123.0717152,5.905134463,0.250167132,0.712010986
89.99395859,4.963844286,0.111522951,0.796493201
34.75356579,12.02412436,0.965158566,0.219649614
168.1049509,11.92746183,0.517730922,0.099047619
14.50367309,12.04070846,0.105419898,0.444040331
193.3525006,15.66896202,0.195084702,0.543382957
100,5.726531573,0.050556288,0.441425932
4.298110846,11.46224212,0.242080643,0.504396735
129.835722,5.206789475,0.261864019,0.09920507
117.9200284,5.598786466,0.28044131,0.327839653
100,5.201901797,0.427452751,0.459683626
5.770991073,16.25637433,0.142978366,1.985545339
50,12.0930268,0.608305205,0.325875613
70.92765902,12.32323965,0.058028436,0.683401829
242.4123889,12.01245326,0.649198382,0.514955021
100,5.694838397,0.038664778,0.634355613
100,5.012960984,0.114840507,0.41779388
90.10251821,5.052007085,0.400735754,0.568977403
31.4593475,12.72419762,0.182036319,3.638615843
123.9872578,5.658526512,0.039050509,1.050807772
88.60044043,12.13641892,1.497153061,2.444964794
27.13000636,15.10638676,0.353339382,6.01270633
137.3822258,10.69070122,0.978042064,2.242306538
113.0640322,12.78570872,0.696100808,1.947174649
100,5.755960244,0.261797678,0.992407181
56.48512833,5.479000686,0.213058198,0.18652956
8.152162056,11.5663882,0.021448291,0.293888454
86.39892047,5.582416203,0.615405673,0.588386263
38.92233272,11.07527611,0.128862462,1.955908314
115.3604119,4.521801433,0.271168724,0.79259339
80.21943853,11.92307571,0.162620316,0.261641467
74.23334218,15.49700116,0.253899811,0.529695088
149.5791288,12.09436959,0.741120946,0.528995947
50,4.562843423,0.015084072,0.897275463
42.70622731,12.17790363,0.037592928,0.797340555
42.10131396,5.630545877,0.092483317,0.372894192
44.68272745,12.13398573,0.282877921,0.289084073
137.8099817,5.43962767,0.412419391,0.907702329
123.629811,11.09132139,0.605051372,0.89769841
56.40419982,5.34660274,0.229456697,1.28754805
26.61949997,16.42002316,0.034298871,0.770688972
132.6953529,12.32272915,0.143452661,0.805945595
50,12.27351979,0.065500357,0.593536474
32.49990075,12.50567631,0.148419254,0.685525454
50,4.980036561,0.021189243,0.630080775
128.9415335,5.354590246,0.222888244,0.489580043
44.01743818,12.55427354,0.02094183,0.80324024
76.85986628,12.10447742,0.327792891,0.655598217
147.975024,5.308564838,0.551521358,0.72954973
88.37740371,5.602200211,0.294348496,0.308277397
118.2795279,16.18553139,0.158800557,1.291189883
50,5.546497588,0.623366065,0.805783746
50,12.60621622,0.099100216,1.588287694
122.5926567,12.34113776,0.56398935,0.804924957
93.1257079,11.75821405,0.053696049,0.298061776
51.64329383,11.63281291,0.060303117,0.380837997
63.19928554,15.69331726,0.46094525,1.354935988
131.2094113,5.698777348,0.45836139,0.905495032
206.1144778,4.992021963,0.486550812,0.660197831
248.9359148,5.048292779,0.30542787,0.25597497
50,5.610831539,0.025339267,1.004426226
100,4.975198649,0.11091455,0.35782083
43.07206286,6.154093919,0.508440794,0.853200721
43.07206286,11.86990637,0.090189418,0.263380216
50.97774849,11.69370622,0.044525819,0.237468348
18.07465398,16.35491821,0.045335658,0.52540248
47.00058339,5.609891414,0.462082586,1.273745098
94.78594486,12.37607846,0.571726787,0.598389972
116.7944353,12.00246103,0.133410144,0.748997482
50,12.50094991,0.579136184,1.717106345
36.3696437,15.7670512,0.144193212,0.644016116
86.3696437,4.927261023,0.930472965,0.406292904
136.9561519,6.482423607,0.05161612,1.698619117
69.25294613,11.3416704,1.280742434,1.051148603
77.21650533,5.301406989,0.166511498,0.339700175
165.616653,11.96376892,0.166481002,0.889028032
208.4980516,11.17465935,0.188723872,1.181594876
217.4659401,5.062648542,0.517452031,1.124071402
50,5.340220948,0.05763506,0.088859563
6.40839509,11.89469712,0.150957418,0.401309916
44.16510426,5.204200085,0.676179547,0.911886241
115.475963,5.920997232,1.043963345,0.775899126
50.57349935,11.80257899,0.025094483,0.820928217
46.28870688,5.307008489,0.078326061,0.14283183
149.5166258,11.57633006,0.061030763,0.546215308
74.61770153,11.5334286,0.135077222,0.428573576
54.20132491,16.01489703,0.166310583,0.116906153
50,5.465274522,0.486233463,0.18472765
88.64006753,4.79423616,0.117910081,1.20755827
39.25247937,6.473796917,0.310199654,1.975083153
50,11.14508248,0.007394925,0.742061918
101.351282,12.10242671,0.412937074,0.483837329
37.7032901,12.31629297,0.473115336,0.862301132
25.93041956,11.77766663,1.279498691,0.137108275
152.943358,4.87224398,0.357851343,0.664582699
117.938331,15.623768,0.24733011,0.301382627
100,5.434390047,0.024044155,0.1620294
100,4.957319693,0.260630402,0.360969619
88.42089444,12.11089043,0.000452284,0.362080281
100,5.480893099,0.055564083,0.187072093
50,11.83176456,0.24741808,0.729185087
74.19002821,5.492269776,0.530916074,0.780888681
120.5880019,11.70824278,0.079252218,0.57483673
61.53053392,16.08430192,0.140856766,1.334854478
111.6674849,11.95082361,0.145629552,0.360898685
100,5.689542525,0.159644578,0.834391172
100,4.894369228,0.02077207,0.534134546
100,12.017006,0.369967045,0.752244044
50,6.183677811,0.912279472,0.907076783
31.6151108,16.30872128,0.025910257,1.616085741
164.7750348,12.20553982,0.628882043,0.791343643
100,5.627576345,0.074122466,0.443364385
83.85595133,11.82547338,0.074076576,0.728927551
97.98906862,12.26653146,0.266313149,0.663428416
100,5.548483893,0.068502081,0.297295351
50,5.901501829,0.001676724,0.707029922
52.80971655,5.061220254,0.159179514,0.530049887
89.21485932,5.715729545,0.051448511,0.448698102
77.45690458,12.48752268,0.035027718,0.817882132
104.6512914,11.75363726,0.209067439,0.492457311
39.35934967,11.79159783,0.005783251,0.771639255
89.10794314,15.6955479,0.441120782,0.236322076
83.82807585,11.75245344,0.077477837,0.181933995
50,5.5469458,0.227118769,0.321709285
89.19340723,5.33959945,0.018304071,0.454578848
4.64382039,11.57062985,0.019474632,0.602696471
39.09411183,11.78524836,0.026094696,1.032056328
8.996595506,7.746630199,3.021043454,4.47567146
122.9259333,4.894308104,0.084261572,0.504873193
5.08111597,11.9332143,0.081676753,12.58099099
50,5.368014267,0.037211975,0.198988188
94.15366257,10.76111365,6.889603262,3.493179288
100,5.128758106,0.039454228,0.430348609
5.551981121,12.22925776,0.026566254,0.727566735
50,12.20151427,0.003126093,1.104584962
50,5.024219066,0.694271826,0.3384758
72.59499222,5.220197551,0.330658245,0.60559737
82.2918546,11.5958422,0.031750537,0.268200867
141.8360337,11.61806208,0.494459204,0.248973243
182.7078616,5.440279586,0.871064716,0.274199597
86.43808985,15.98477724,0.468693519,0.583585968
50,12.12826746,0.014682959,0.401040951
100,5.300868566,0.126599386,0.350608295
82.03727817,5.368410892,0.088536277,0.610101661
132.0372782,5.751872271,0.155143371,0.526693341
132.0372782,5.151186439,0.445051435,0.161290482
50,11.25497961,0.321539098,0.88041457
86.34598388,11.42968628,0.188425123,0.911189041
168.5587364,11.59531123,0.381729822,0.263230152
109.3667708,15.4723686,0.163417748,0.833780081
50,11.90034969,0.125920892,0.479451732
90.62727017,5.315692319,0.191197617,0.077540098
82.15905899,5.36992036,0.010230943,0.172163509
77.02749667,11.39023808,0.117180362,0.703693052
87.9542696,5.955988583,0.115187681,0.895676685
100,11.51770657,0.302322751,0.70166406
192.2348496,5.18090449,0.111415001,0.202134191
82.6280369,11.7380213,0.163391191,0.527301601
108.4604578,15.7964184,0.467118108,0.53832884
50,5.126547124,0.002229202,1.206649515
50,11.78882714,0.085541492,0.18270663
130.6473772,5.512834792,0.063952462,0.25003657
50,5.170053125,0.223927987,0.214008736
75.8099502,4.764984395,0.185423164,0.553284002
86.90404469,13.11376653,0.545285956,1.269277066
110.1769287,11.68061368,0.13870508,0.764189366
174.9029076,11.783028,0.370236166,0.274226842
90.84746734,15.7743168,0.32005109,0.755372794
50,6.706877654,0.148577327,1.995317066
61.19733879,5.505402628,0.571276977,0.677228223
7.998954785,11.65301927,0.01060494,1.265186878
92.29118864,4.793117456,0.073795055,0.512581699
63.13733682,11.41371174,0.686698295,0.690126886
73.79593058,16.45645372,0.293812434,1.830850736
108.6523981,3.898829375,0.040845809,1.408690542
63.3911628,12.31261473,0.098633694,1.07307877
50.15946085,10.50381141,0.234052947,2.022182807
50,12.04411038,0.417829072,0.528534525
82.86966333,4.906660434,0.200332981,0.595635506
132.8696633,5.046645363,0.294447789,0.338791684
114.8908499,5.522731492,0.07908219,0.626200977
6.033623318,11.6878028,0.053977238,0.220069972
84.88007564,11.35959556,0.208622808,0.960308551
56.2555046,11.88937186,0.23523787,0.759110161
143.8457218,15.70255801,0.491583081,0.577292865
132.8696633,4.957189611,0.100992514,0.346137919
100,5.014890108,0.098775266,0.29121893
35.45954289,5.499862358,0.048068012,1.195363197
100,5.74113505,0.069970369,0.901520415
100,11.90331157,0.132677796,0.523296953
87.96306186,4.907394182,0.055360322,0.563069185
126.8621177,11.33316896,0.429140825,0.82215695
10.23836932,14.83106679,0.040532268,6.707256778
163.3072794,11.0997373,2.067302317,1.410382737
147.1624904,11.73733221,0.088674991,0.618580075
50,11.65121465,0.104122091,0.528797711
100,6.393811428,0.00933015,1.099155535
89.86179612,6.576745514,0.259376536,1.749467324
129.0657756,4.561265566,0.800313347,0.778745982
79.99895838,5.147300171,0.635751759,1.411787731
60.32423593,11.22242602,0.431433525,0.930896501
62.7011675,15.18782211,0.322186092,0.980550374
80.25335466,11.3935847,0.798324099,0.764646785
182.5450361,11.67086434,0.335365751,0.22404691
100,5.512483214,0.253935317,0.253334446
50,5.296513527,0.014178269,1.087489189
50,12.29065991,0.082459499,1.077841006
123.6583673,5.333276256,0.235855363,0.054288092
74.96561747,11.81865631,0.706122,0.895680111
125.5684992,11.65716844,0.131043979,0.748093543
84.69283877,11.98882757,0.379899581,1.273841137
158.0065081,5.75684453,0.255531838,0.51512675
146.2443838,16.00655342,0.251541964,1.109381927
50,5.797596541,0.171170679,0.706590755
50,16.42494937,0.023941649,0.73491295
50,11.50148587,0.013080616,1.049820782
42.94881735,11.64236687,0.54244351,1.066466478
117.8794227,5.160070635,0.217655691,0.221319837
126.6109422,11.99136944,0.121328372,1.710682971
72.19443639,5.125580572,0.465292224,0.685128056
131.3465684,5.653999258,0.150247416,0.531037455
134.0468743,11.3194237,0.777692331,0.539214291
100,12.06988447,0.096277459,0.548299722
100,5.843941715,0.035814334,0.556493462
33.00815998,15.66848566,0.08061988,0.949590244
50,5.659717316,0.183775584,0.883091592
193.1874538,5.335303864,0.420036968,0.130846119
124.3194732,5.493346545,0.212821723,0.633056995
44.307662,11.78352257,0.198462349,1.066454557
114.4707706,11.60133937,0.528254592,0.296608267
200.3167433,11.86422698,0.357742846,0.024638566
50,12.35111607,0.003094434,1.713683837
30.40518906,11.64601878,1.52228529,2.047082823
80.40518906,16.31420441,0.042182834,1.948657199
25.46289792,11.65440832,0.008966688,1.02009756
50,5.381324917,0.293733982,0.51914047
138.8078529,5.552654602,0.474402175,0.823641542
84.20367848,5.155404019,0.71250029,0.806825655
45.77429066,11.76304617,0.172883377,0.396979359
117.4088571,5.04398261,0.098441398,0.527743422
50,5.388485395,0.025430989,0.169856829
1.047321867,11.55644842,0.025199965,0.76536152
51.04732187,5.485774293,0.051682867,0.556232166
117.2272221,5.178745243,0.282121394,0.317563176
88.087949,5.251978729,0.369094989,0.490597782
10.40020658,15.55936394,0.001226878,0.394962799
112.0543426,11.79720443,0.28278928,0.447336346
87.78953202,11.98883578,0.144348043,0.650723632
176.4546164,11.82827549,0.342322539,0.056567712
50,5.498245568,0.517277657,0.727179874
50,5.330864318,0.538088876,0.216316375
100,5.069209964,0.087211272,0.239587625
42.74511929,5.705442941,0.237529908,0.416817187
42.95737192,11.96463743,0.466548102,0.373093947
67.08258399,11.98296746,0.026736751,0.910703708
34.23833303,11.55786216,0.126461317,0.300922276
63.96040736,11.07689265,0.047366046,0.783718725
80.8386965,15.75404411,0.128063539,0.651296704
50,5.27783724,0.336388034,0.060005113
50,6.142283126,0.047703548,1.635224778
80.39592577,5.723136575,0.236598505,0.421519554
92.11912128,11.15479759,0.394376911,0.921448236
130.1125454,5.146065141,0.360070027,0.165371745
111.1803354,11.76856645,0.382571507,0.496863424
43.01478706,12.0541701,0.189731565,0.63372213
186.1935449,11.94824466,0.161974397,0.300315814
143.7377776,16.08881958,0.361584924,1.21356958
50,11.64155945,0.042106334,0.260846499
129.9897719,11.77726926,0.148875356,0.083423862
124.5452244,11.76340433,0.070080782,0.121025408
49.79670098,4.76657357,0.001703729,0.561376307
123.739089,15.80067056,0.057051683,1.080103459
48.39322913,4.900296679,0.103310514,0.503362228
175.7908566,12.11474352,0.055013206,0.493337121
130.8347584,5.468168892,0.278501098,0.458432616
221.9243927,5.603829803,0.04823271,0.422294195
50,6.47088886,0.012532011,2.136757841
53.71741305,5.166088253,0.230209541,0.471298414
103.7174131,5.220998128,0.20543269,0.37880301
12.09219028,12.10609891,0.238290157,0.744894934
90.54429954,12.347382,0.993149094,0.917193807
5.290263559,5.815533323,0.481859539,0.691245606
44.79608125,11.09580381,0.01822148,0.764758682
75.91339926,12.37269986,0.655048875,1.658434676
150.4791539,15.93445629,0.502419209,0.037589066
50,5.157676633,0.040678667,0.34239824
44.28312628,7.161860656,0.000225304,2.019567554
56.47984969,5.119236683,1.85563125,0.569395516
46.87294014,12.72934922,0.36177901,0.872158293
136.2519408,5.316227334,0.701299937,0.59398172
3.127059859,12.02576624,0.019233238,0.996017441
65.49004035,11.9106593,0.995503809,0.052864303
38.54083977,12.11440595,0.397323722,0.283319479
59.26133049,16.25534819,0.460169417,1.662798648
100,4.742451413,0.013101472,0.616116905
51.70486359,5.729680563,0.120906194,0.549154981
7.402153085,11.93110482,0.403233307,1.207690775
119.8292178,11.86632482,0.547898802,0.704611971
45.90788847,11.37598943,0.54709169,0.766435786
124.265255,5.766669166,0.173728632,0.484468357
200.0864827,5.145134263,0.358129904,0.707110428
77.96830193,12.19664153,0.019683925,0.581111571
124.265255,15.65838357,0.168022101,0.321385953
50,5.754770747,0.05079715,0.704355601
6.7400092,13.10223156,0.217280466,2.099576775
36.53462021,12.49512012,0.293108776,1.42233061
53.97753143,12.19730469,0.172972833,0.635141255
193.4532631,12.05883695,0.824872789,0.610283157
64.26916707,4.816424704,0.174309735,0.489092725
59.28854432,16.28901788,0.040671227,1.06067784
124.4715816,4.825276212,0.350094605,0.488938908
169.6680198,5.322548016,0.462675262,0.54646629
50,5.794390935,0.211722392,0.613488934
52.71621327,5.908198632,0.448910224,0.955434173
3.200694154,5.613241988,0.002870381,0.79334558
50,12.0000089,0.413465125,1.509489794
110.8143502,5.493449231,0.187909463,0.666431197
97.18859215,11.73837407,0.285215764,1.430857353
128.17557,11.820786,0.810177463,0.557325188
9.243492634,12.29649958,0.209152055,1.144160789
147.8495452,15.28526999,0.262670225,2.309076817
100,5.730728434,0.018316992,0.611087876
46.80144264,11.74569883,0.066569737,0.891609447
131.9490703,5.146388783,0.028644755,0.215511213
100,6.253249853,0.035900164,1.097025591
81.06140776,11.29147091,0.190079573,1.495606324
44.96088572,11.93057717,0.098890338,0.184464672
43.0540381,11.56841538,0.029678438,0.332671675
120.1745865,15.64306084,0.043353345,1.301652232
170.9818039,5.39361267,0.179087863,0.13999653
50,6.411506218,0.001888528,1.536347361
51.40991885,4.716197713,0.038478347,0.988198406
2.770320457,12.08532386,0.082190997,0.854966891
70.96922572,12.38552324,0.301872786,0.53839393
133.5048384,5.13199003,0.4604202,0.173580682
50.19462262,6.040186328,0.287376046,1.217802569
7.602932852,10.91234902,0.021356989,0.946204861
196.6117491,12.07384333,0.183906157,0.542236327
86.45681854,15.36741631,0.751429978,1.177170103
100,5.611840857,0.028757473,0.668070667
50,12.64940392,1.121300667,0.891637421
84.29515213,5.6594377,0.08546091,0.445349714
42.57191439,5.07821419,0.425965241,0.327944729
7.428085608,4.817612659,0.003830148,12.10062423
103.9943798,12.26425752,0.471266116,1.480213228
115.8410503,5.57979514,0.585332097,1.291649529
69.60550441,9.919384075,5.724860065,2.551072434
86.37234424,14.64767989,3.989678904,1.266393411
50,12.23648862,0.015585257,0.677661224
100,5.792680465,0.030960985,0.531909579
48.22542134,10.97446754,0.270898279,0.884077801
132.0763163,5.427103226,0.721885795,0.598878962
22.49829692,7.573492296,1.185042144,4.660640245
12.55753934,15.70696575,3.030874029,3.642349666
104.1440851,6.036275973,0.187238559,1.050035738
123.0077958,5.31618762,0.160706316,0.161767517
201.2872641,11.8025921,0.724265965,1.551745818
100,11.72767227,0.35222624,0.466449357
129.8852893,5.742789836,0.2181548,0.439809955
118.052835,6.253593024,0.45801581,1.389971815
90.60746821,5.15931775,0.266046167,0.535438784
77.77761209,15.21370456,0.32397815,1.625470687
186.2950504,5.019846515,0.474572809,0.550071894
50.64612864,11.9824312,0.082536507,1.024023303
123.4188921,11.52280628,0.09017741,0.648580657
130.6362031,11.379711,0.918265209,0.773725003
50,12.1401522,0.285610561,0.290021451
82.6957626,5.288720773,0.078745169,0.718180417
50,5.116365257,0.303937665,0.1997219
42.84326707,5.177450775,0.083082032,0.305653725
102.6146654,5.903693879,0.176183021,0.644979171
44.28189803,11.0134371,0.146478237,1.326552553
78.66875569,12.37060062,0.136876575,0.554319585
82.93862891,15.49768994,1.082163368,0.412237342
160.0209797,12.29786688,0.166143504,0.446919005
100,5.166037338,0.191015045,0.591479777
45.15893986,13.2440782,0.114821821,1.540269852
86.30872897,4.966622833,0.392008981,0.366391113
50.98894537,5.085857233,0.179020158,0.280740637
84.01446254,5.633288786,0.363410438,1.029030558
7.332161301,11.57862331,0.106718508,0.928173312
79.86644335,11.91957025,0.956032344,1.583032215
113.0797603,12.10721612,0.510813558,0.331065705
139.0349838,16.92129117,0.889595317,2.151614555
50,5.251992357,0.159263005,0.391617858
50,12.41502647,0.054216363,1.031366085
87.03670611,5.919121131,0.047036213,0.640166247
48.79141819,11.95190142,0.01698577,0.750874596
4.188447737,15.94128977,0.011827137,0.776092507
16.63497651,5.879259855,0.098701797,0.718928618
209.2172066,11.5183546,0.097550759,0.621203894
168.5056311,5.30070418,0.217705536,0.397301238
75.29099316,11.99455838,0.546399578,0.431444254
100,5.213820839,0.060162576,0.635263685
4.401639017,5.330961461,36.24670971,10.55961064
54.40163902,6.379276752,0.300778112,1.167920762
50,5.659103049,0.329427842,0.355835219
50,12.08474929,0.253938348,0.256346458
119.1901604,5.402461053,10.57297972,3.529217152
88.98334072,11.36451403,2.631415635,0.802605009
124.4927364,11.42717626,1.229362031,0.446022977
130.0269508,15.82926468,0.486763149,0.21512234
50,5.539204521,0.068269197,0.927151812
50,5.443922296,0.007351029,0.144642773
5.631887142,11.25454079,0.196083613,0.618872971
11.24687313,11.8672857,0.287508262,0.098806703
70.75966074,11.92310409,0.269256006,0.68858205
120.7596607,4.97493459,0.070919121,0.343653679
78.58906454,5.747128005,0.112643822,0.446001662
42.23855912,11.33787505,0.405882232,0.656794211
64.4142809,15.7220033,0.010453131,0.42680762
50,5.136094793,0.227085592,0.266325261
50,12.33874675,0.216046123,0.669950736
134.2374758,5.334506185,0.395749907,0.073041396
116.2911251,5.514552294,0.52415995,0.744981749
126.4722734,5.599884002,0.744701932,0.475670993
100,11.75470331,0.190904032,0.658835274
165.7187434,11.6133108,0.375350409,0.622209495
62.73398539,15.85502469,0.160947846,0.055322751
76.47227339,11.75490931,0.072624548,0.669805228
100,5.65068827,0.007737066,0.60321859
89.79427017,4.774728081,0.115170683,0.554313594
50,5.344475254,0.141995709,0.314264385
50,11.56808879,0.147897105,0.294398768
87.72643576,5.78929294,0.183142623,0.488916791
123.3124513,11.54609573,0.369299582,0.394156367
11.47673561,12.27193962,0.256173383,0.477550439
88.27791268,16.0524959,0.030231712,0.17553926
167.0895759,11.75119787,0.218021589,0.713603414
100,5.212247556,0.031387529,0.497593259
100,5.275199329,0.240588329,1.1599345
50,16.16297063,0.018332153,0.261668644
50,5.956294739,0.13945277,1.495064915
164.7472873,4.944097967,0.647555596,0.436971925
43.18318765,12.42298121,0.222267841,0.598879139
64.19289583,11.70007826,0.99938513,0.361854009
84.7251467,11.62036725,0.383753797,0.581242955
70.15576431,12.0712495,0.066987949,0.533803391
50,4.305788393,0.428590884,0.997512483
40.22384689,5.790137868,0.024919878,1.010199452
7.904203625,11.62400782,0.083664969,0.973070297
9.776153112,11.17221469,0.000837222,0.687784222
37.83890568,11.31267223,0.071595758,0.551900101
1.530411234,4.873371642,0.014616145,0.467443451
94.26118332,15.63856507,0.327419409,0.370997174
47.38996707,11.68844598,0.455713845,0.769808509
99.75537297,5.835819651,0.45040466,0.543746104
50,11.79496074,0.006528916,0.084678825
50,12.08895957,0.200070479,0.911946689
180.3396424,12.18718929,1.045978028,0.940705488
51.49991457,6.703933045,0.396358062,1.537006445
134.6758261,4.939931962,1.196936459,0.476821254
166.0621199,5.650390068,0.382086587,0.601636366
170.1790778,12.35390722,0.062166946,0.523229115
32.77087907,4.655518922,0.017296461,0.692630928
133.9291737,15.66540794,0.083556727,0.254908343
50,11.93520319,0.052597788,0.254085578
50,5.741359463,0.022307734,0.507249584
131.2176647,12.37250128,0.324636622,0.849903313
134.2329327,5.269288574,0.055600017,0.186245737
81.21766472,5.180072541,0.198673182,0.459955986
84.69308182,5.22915107,0.388004309,0.823706942
56.36199092,11.83571707,0.015172887,0.139831398
131.3558431,11.78228345,0.177171381,0.168464966
110.3544815,16.31269585,0.22434763,0.854562567
100,4.815289142,0.092322841,0.501786725
50.78670768,4.94109973,0.570369983,0.363976327
100,11.74591133,0.36584818,0.884672091
50,11.93374091,0.127529782,1.159921957
71.59533656,6.165810199,0.052448541,1.341614252
50.34909358,4.683834546,0.017091343,0.654778919
94.89420321,11.69620498,0.925416482,0.617703791
83.17250967,15.69369125,0.626241083,0.24612988
21.71198232,11.95562723,0.097722732,0.358555676
100,11.47569433,0.086091251,0.480859085
129.8695821,5.262126276,0.074769551,0.516956622
87.0318192,5.567266037,0.065398533,0.290118149
100,5.502224933,0.080811779,0.213879399
100,5.125188949,0.163703706,0.35706082
42.5980786,15.06275349,0.027407189,1.239457702
45.21598683,12.06302327,0.603083111,0.915893203
10.16066596,7.755200469,4.523158392,4.974208762
73.3638391,12.00491072,0.326214267,1.202202154
100,5.064924656,0.11446591,0.352894859
100,5.164129559,0.021915553,0.425791554
100,5.173589431,0.220821228,0.134679
50.25310472,11.76406352,0.310073577,0.238624567
113.7545287,5.146008216,0.188608089,0.763302492
6.216557984,12.00676227,0.150338679,0.408019204
60.87094822,15.21263313,0.161407042,1.288971942
34.30938304,12.20810175,0.04047031,1.603259294
113.7375311,11.19101316,0.167711328,0.714665383
50,12.47777091,0.000246482,0.683564584
50,12.14651551,0.09148355,1.432665675
100,5.688954161,0.137982064,0.694226042
83.70098205,12.23139129,0.029570275,0.854223824
188.5052025,4.78169606,0.683509992,0.52261031
134.4640112,5.798722438,0.5360784,1.029819686
192.524298,5.724821955,0.319397678,0.844461934
125.9234307,12.43835546,0.027757636,0.917021165
121.4082923,16.16939518,0.649513666,0.266526503
50,10.95771923,0.027849493,1.450988557
78.44496685,5.253345835,0.046023809,0.313720338
100,4.997264597,0.698792636,0.310171005
42.84038207,12.40258921,0.025808761,0.591421497
50,11.63381608,0.057630432,0.25138285
58.38346047,16.22836231,0.312257702,0.397004947
78.44496685,5.273613164,0.01123633,0.666917489
232.5173334,12.23928547,0.557428968,0.382293067
225.7774463,5.925303056,0.225984685,0.771578426
50,5.754607933,0.091892813,0.456772709
100,11.38044819,0.101997186,0.5689508
79.44088359,5.571302812,0.088343876,0.289306743
50,15.94099574,0.010832284,0.317871548
90.6879141,11.63309497,0.500229675,0.687184698
120.9954968,5.540822516,0.305002375,0.567418175
167.8042125,4.812079857,0.355373207,0.609025233
34.3524679,12.3334996,0.211280496,0.494927975
244.3692378,11.81276064,0.137655274,0.086639978
100,5.099667272,0.399131792,0.396589255
100,5.761109252,0.032090638,0.481477794
44.17068929,12.25630824,0.3236756,0.663614804
132.2266889,4.975656477,0.106711384,0.452608952
73.23750073,5.729840063,0.069706805,0.989634647
4.741708345,11.57196491,0.001247328,2.435726099
118.4028252,16.84460812,0.79309241,1.586557059
7.18157263,7.795578619,2.088486783,4.931763608
85.30561743,12.27205812,0.597391044,0.48055358
50,6.395043169,0.026145118,1.27398337
100.0113566,5.611439029,0.070859887,1.568490374
88.11341386,5.83090943,0.490609459,0.533731077
91.65197014,4.402282796,0.066549007,0.911726004
0.011356577,3.573666691,0.844010792,12.72882546
0.597668538,12.28896973,0.069664934,1.072728893
65.56473031,12.25271383,0.100764797,0.425094649
71.56665011,11.66492983,15.33218265,7.241114445
127.2057077,11.75499416,0.422449029,0.293280939
50,4.712398871,0.268399728,0.609465011
42.15085296,5.013438027,0.000893557,0.762240942
8.844015949,11.89136566,0.084514529,1.058754849
132.8556068,5.241445356,0.243733793,0.27853535
71.84644883,11.79772228,0.429106262,0.377917061
73.4019213,11.32427421,0.044409587,0.601539081
78.43783036,11.33278319,0.142725934,0.914148942
30.46834316,15.98835139,0.375887972,0.310977796
70.86186777,5.491500409,0.124053024,0.830200175
50,5.532015547,0.019225731,0.37398301
100,5.631129405,0.121759836,0.73383058
89.05888848,15.78923077,0.036028106,0.368694611
144.5821799,5.254472858,0.304883994,0.409344557
87.0446147,11.8423246,0.758598534,1.605990565
110.8388974,12.06096738,0.485465877,1.021518292
96.03717191,4.598288839,0.182135857,0.980502318
198.1632996,12.54472631,0.865158213,0.718346461
123.1356154,11.60211633,0.132996709,1.085979609
100,5.630430277,0.010595813,0.527790532
53.01553857,4.386456425,0.512224787,0.965122189
72.67529866,5.611747037,0.349059031,1.016754433
1.962423109,12.00191184,0.005373016,1.78953317
